HS_2534,SC_2534,BAp_2534,BAo_2534,GD_2534,White_2534,Black_2534,Hisp_2534,NE_2534,MA_2534,Midwest_2534,South_2534,Mountain_2534,Pacific_2534,poor_2534,mid_2534,rich_2534,nokids_HS_2534,nokids_SC_2534,nokids_BAp_2534,nokids_BAo_2534,nokids_GD_2534,kids_HS_2534,kids_SC_2534,kids_BAp_2534,kids_BAo_2534,kids_GD_2534,nokids_poor_2534,nokids_mid_2534,nokids_rich_2534,kids_poor_2534,kids_mid_2534,kids_rich_2534,score,pesos,MP,classificacao
0.5776576491728649,0.6065432288042463,0,0,0,0,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0,0,0.636489791900796,0.5581111981232817,0,0,0,0,0,0,0,0.4445295091057513,0,0,0,0.9399058101648491,0,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0,7.264888,19.81059761397362,0.3667172561657419,IMPROVAVEL
0,0.6065432288042463,0,0.5666234348219533,0,0.6262019760882166,0,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0,0,0,0.3355989406837716,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0.9470287171828076,0.9399058101648491,0.9647748945420278,0,0.37063356024344496,0,0.6619351998980493,0.9048728922110071,0.9613568109082448,13.304976,19.81059761397362,0.6716090175197537,PROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0,0,0.6262019760882166,0.3928774848903957,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0.5581111981232817,0.4250974866145632,0,0,0,0.3658713372758481,0,0.3722162412963226,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0.9399058101648491,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,13.495443,19.81059761397362,0.6812234170301275,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0,0,0,0,0,0,0.5581111981232817,0.4250974866145632,0,0,0,0.3658713372758481,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0,0.6619351998980493,0.9048728922110071,0,10.340587,19.81059761397362,0.5219724917690597,PROVAVEL
0.5776576491728649,0.6065432288042463,0,0,0,0.6262019760882166,0,0.6047959402892891,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0.5581111981232817,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0.9647748945420278,0.24425184511251516,0,0,0,0.9048728922110071,0.9613568109082448,13.857756,19.81059761397362,0.6995122645984835,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0.6232560327746626,0.6262019760882166,0,0.6047959402892891,0,0,0.6055689603699992,0,0,0,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0,0,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0,0.9613568109082448,10.427347,19.81059761397362,0.5263519659116672,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0,0,0,0.5581111981232817,0.4250974866145632,0.6267862552529242,0.6785247813125838,0.3355989406837716,0.3658713372758481,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0,0,0.9399058101648491,0,0,0,0,0.6619351998980493,0.9048728922110071,0.9613568109082448,11.34591,19.81059761397362,0.5727192193332441,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0.5207378187676579,0.5081680890358242,0,0.6196116507374831,0,0.5581111981232817,0,0.6267862552529242,0,0,0.3658713372758481,0,0,0,0,0.8513239752341559,0.9470287171828076,0,0,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0,0.9613568109082448,10.457406,19.81059761397362,0.5278692851054506,PROVAVEL
0,0,0,0.5666234348219533,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0,0,0,0.3658713372758481,0,0.3722162412963226,0.4445295091057513,0.8179595519886032,0.8513239752341559,0.9470287171828076,0.9399058101648491,0,0,0,0,0,0.9048728922110071,0.9613568109082448,12.346771,19.81059761397362,0.6232407139142068,PROVAVEL
0,0,0,0.5666234348219533,0,0.6262019760882166,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0,0,0,0,0,0,0,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0,0,0,0.37063356024344496,0.4760499809731106,0,0,0.9613568109082448,7.237412,19.81059761397362,0.36533032173118357,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0.6047959402892891,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0,0.4250974866145632,0.6267862552529242,0.6785247813125838,0,0.3658713372758481,0,0,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0.9399058101648491,0,0.24425184511251516,0,0,0,0,0.9613568109082448,12.926527,19.81059761397362,0.6525056564109977,PROVAVEL
0,0,0,0.5666234348219533,0,0.6262019760882166,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0,0,0.5581111981232817,0,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0,0.3722162412963226,0,0.8179595519886032,0,0,0,0.9647748945420278,0,0,0,0,0.9048728922110071,0,7.773492,19.81059761397362,0.3923905856589043,IMPROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0.6047959402892891,0,0,0,0.6196116507374831,0,0.5581111981232817,0,0,0,0.3355989406837716,0.3658713372758481,0,0.3722162412963226,0,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0,0,9.063292,19.81059761397362,0.45749715261528046,IMPROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0,0.6262019760882166,0,0,0.5207378187676579,0,0.6055689603699992,0,0.636489791900796,0,0,0.6267862552529242,0,0,0.3658713372758481,0,0,0,0,0,0,0.9399058101648491,0,0.24425184511251516,0.37063356024344496,0,0,0,0.9613568109082448,7.047113,19.81059761397362,0.35572440253035287,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0,0,0,0,0,0.6055689603699992,0,0.636489791900796,0,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0,11.76801,19.81059761397362,0.5940259970602455,PROVAVEL
0,0.6065432288042463,0,0.5666234348219533,0,0,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0.5581111981232817,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0,0.6619351998980493,0.9048728922110071,0,11.773271,19.81059761397362,0.5942915619918299,PROVAVEL
0.5776576491728649,0,0,0,0.6232560327746626,0,0,0.6047959402892891,0,0,0,0,0.636489791900796,0.5581111981232817,0.4250974866145632,0,0,0.3355989406837716,0,0,0,0.4445295091057513,0,0,0,0,0.9647748945420278,0,0,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,7.512592,19.81059761397362,0.379220866850625,IMPROVAVEL
0,0,0,0.5666234348219533,0,0,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0,0,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0,0,0.6619351998980493,0.9048728922110071,0.9613568109082448,11.974837,19.81059761397362,0.6044662171904103,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0.5081680890358242,0,0.6196116507374831,0.636489791900796,0,0.4250974866145632,0,0,0,0.3658713372758481,0,0.3722162412963226,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0.37063356024344496,0,0,0,0,9.417718,19.81059761397362,0.4753878799374084,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0,0.5207378187676579,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0,0.6785247813125838,0.3355989406837716,0,0,0.3722162412963226,0,0.8179595519886032,0,0.9470287171828076,0,0.9647748945420278,0,0.37063356024344496,0.4760499809731106,0.6619351998980493,0.9048728922110071,0,11.589959,19.81059761397362,0.5850383328075321,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0,0,0,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0.4250974866145632,0,0,0,0.3658713372758481,0.3925518252623262,0,0,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0,0,0,0,0,9.721798,19.81059761397362,0.49073724021039244,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0,0,0,0.6047959402892891,0,0,0.6055689603699992,0,0,0,0.4250974866145632,0,0,0,0,0,0.3722162412963226,0,0,0.8513239752341559,0.9470287171828076,0,0,0,0.37063356024344496,0.4760499809731106,0,0,0,5.813058,19.81059761397362,0.2934317335232581,IMPROVAVEL
0.5776576491728649,0,0,0.5666234348219533,0.6232560327746626,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0,0,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0,0,0,0.8513239752341559,0,0,0,0,0,0,0,0,0,7.405618,19.81059761397362,0.37382102974906556,IMPROVAVEL
0,0.6065432288042463,0,0,0,0.6262019760882166,0,0.6047959402892891,0.5207378187676579,0.5081680890358242,0,0.6196116507374831,0,0.5581111981232817,0,0.6267862552529242,0.6785247813125838,0,0.3658713372758481,0,0.3722162412963226,0,0.8179595519886032,0,0,0.9399058101648491,0.9647748945420278,0,0,0.4760499809731106,0.6619351998980493,0,0.9613568109082448,10.909552,19.81059761397362,0.5506927258118064,PROVAVEL
0,0,0,0,0.6232560327746626,0.6262019760882166,0,0,0.5207378187676579,0.5081680890358242,0,0,0,0,0.4250974866145632,0.6267862552529242,0.6785247813125838,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0.8513239752341559,0,0,0.9647748945420278,0,0.37063356024344496,0,0.6619351998980493,0,0,9.586168,19.81059761397362,0.48389090459534106,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0,0,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0,0,0.8513239752341559,0.9470287171828076,0,0,0,0,0,0,0.9048728922110071,0.9613568109082448,12.065673,19.81059761397362,0.6090514397955036,PROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0,0,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0.3658713372758481,0,0.3722162412963226,0,0,0.8513239752341559,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0.6619351998980493,0,0,12.229441,19.81059761397362,0.6173181263029557,PROVAVEL
0,0,0.5826847429340452,0,0,0.6262019760882166,0.3928774848903957,0.6047959402892891,0.5207378187676579,0,0,0,0.636489791900796,0,0,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0,0,0,0,0.9613568109082448,9.870079,19.81059761397362,0.498222173420858,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0.5666234348219533,0.6232560327746626,0,0,0,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0.5581111981232817,0.4250974866145632,0,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0,0,0.37063356024344496,0.4760499809731106,0.6619351998980493,0,0,12.110258,19.81059761397362,0.6113020028965658,PROVAVEL
0.5776576491728649,0,0,0,0,0,0.3928774848903957,0,0,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0,0,0,0.3355989406837716,0,0.3925518252623262,0,0.4445295091057513,0,0.8513239752341559,0,0,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0,0,0,6.987954,19.81059761397362,0.35273817257642803,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0.6232560327746626,0.6262019760882166,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0,0,0.5581111981232817,0.4250974866145632,0,0,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0,0,0,0.9470287171828076,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,12.302598,19.81059761397362,0.6210109477627384,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0,0,0.3928774848903957,0,0.5207378187676579,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0,0.3722162412963226,0,0.8179595519886032,0,0.9470287171828076,0,0,0,0,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,10.301481,19.81059761397362,0.5199984978107748,PROVAVEL
0,0.6065432288042463,0,0.5666234348219533,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0,0,0.6055689603699992,0,0,0.5581111981232817,0,0,0,0.3355989406837716,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0.9470287171828076,0,0,0,0.37063356024344496,0,0.6619351998980493,0.9048728922110071,0,10.310414,19.81059761397362,0.5204494180795151,PROVAVEL
0.5776576491728649,0,0,0.5666234348219533,0.6232560327746626,0,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0,0,0,0,0,0,0,0.3355989406837716,0.3658713372758481,0.3925518252623262,0,0.4445295091057513,0,0,0.9470287171828076,0,0,0,0,0.4760499809731106,0.6619351998980493,0,0.9613568109082448,7.858301,19.81059761397362,0.3966715771591394,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0.6047959402892891,0,0,0,0.6196116507374831,0,0.5581111981232817,0.4250974866145632,0.6267862552529242,0.6785247813125838,0.3355989406837716,0.3658713372758481,0,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0.9470287171828076,0.9399058101648491,0,0,0.37063356024344496,0,0,0,0.9613568109082448,12.273524,19.81059761397362,0.6195433494314546,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0.6232560327746626,0.6262019760882166,0,0.6047959402892891,0,0,0.6055689603699992,0.6196116507374831,0,0,0,0.6267862552529242,0.6785247813125838,0.3355989406837716,0.3658713372758481,0.3925518252623262,0,0,0,0,0.9470287171828076,0,0.9647748945420278,0,0.37063356024344496,0,0,0,0,8.921548,19.81059761397362,0.4503421943065003,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0,0.5666234348219533,0,0,0.3928774848903957,0,0.5207378187676579,0.5081680890358242,0,0.6196116507374831,0,0.5581111981232817,0.4250974866145632,0,0,0.3355989406837716,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0,0,0.9647748945420278,0.24425184511251516,0,0,0,0,0.9613568109082448,9.787776,19.81059761397362,0.4940676798713071,IMPROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0,0,0.4250974866145632,0.6267862552529242,0.6785247813125838,0.3355989406837716,0,0,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0,0.9399058101648491,0.9647748945420278,0,0,0,0,0.9048728922110071,0,11.16312,19.81059761397362,0.5634923396821695,PROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0.5666234348219533,0,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0.4250974866145632,0.6267862552529242,0.6785247813125838,0,0.3658713372758481,0,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0,0,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0,13.083068,19.81059761397362,0.6604075381739982,PROVAVEL
0.5776576491728649,0.6065432288042463,0,0.5666234348219533,0,0,0,0,0,0,0,0,0,0.5581111981232817,0,0.6267862552529242,0,0,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0,0.37063356024344496,0,0.6619351998980493,0,0.9613568109082448,9.340694,19.81059761397362,0.47149985992403576,IMPROVAVEL
0,0.6065432288042463,0,0.5666234348219533,0.6232560327746626,0,0,0,0.5207378187676579,0,0,0.6196116507374831,0,0,0,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0,0,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0.9399058101648491,0,0,0,0.4760499809731106,0.6619351998980493,0.9048728922110071,0.9613568109082448,10.452032,19.81059761397362,0.5275980161561379,PROVAVEL
0,0,0.5826847429340452,0,0.6232560327746626,0.6262019760882166,0.3928774848903957,0,0,0,0.6055689603699992,0,0.636489791900796,0,0.4250974866145632,0.6267862552529242,0,0,0.3658713372758481,0.3925518252623262,0,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0,0,0.24425184511251516,0,0.4760499809731106,0.6619351998980493,0,0.9613568109082448,9.863862,19.81059761397362,0.4979083514897308,IMPROVAVEL
0.5776576491728649,0,0,0.5666234348219533,0.6232560327746626,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0,0,0.6196116507374831,0,0.5581111981232817,0,0.6267862552529242,0,0.3355989406837716,0,0,0,0,0,0,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,9.924392,19.81059761397362,0.5009637868268911,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0.6047959402892891,0,0,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0.4250974866145632,0,0.6785247813125838,0,0,0.3925518252623262,0,0,0,0.8513239752341559,0.9470287171828076,0,0,0.24425184511251516,0,0,0,0.9048728922110071,0.9613568109082448,10.208741,19.81059761397362,0.5153171650308598,PROVAVEL
0.5776576491728649,0.6065432288042463,0,0,0.6232560327746626,0,0.3928774848903957,0.6047959402892891,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0.6785247813125838,0,0,0,0.3722162412963226,0,0.8179595519886032,0.8513239752341559,0.9470287171828076,0,0,0,0.37063356024344496,0,0,0.9048728922110071,0.9613568109082448,13.20962,19.81059761397362,0.6667956342055249,PROVAVEL
0,0.6065432288042463,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0,0,0,0.3658713372758481,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0,0,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0.6619351998980493,0,0.9613568109082448,12.66465,19.81059761397362,0.6392866205644827,PROVAVEL
0,0,0,0.5666234348219533,0,0.6262019760882166,0,0,0,0,0.6055689603699992,0,0,0.5581111981232817,0.4250974866145632,0.6267862552529242,0.6785247813125838,0,0,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0,0,0.9048728922110071,0.9613568109082448,10.127752,19.81059761397362,0.5112289996166637,PROVAVEL
0,0.6065432288042463,0,0.5666234348219533,0.6232560327746626,0.6262019760882166,0,0,0,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0,0,0.6785247813125838,0,0,0,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0,0,0,0,0,0.9048728922110071,0.9613568109082448,10.350691,19.81059761397362,0.5224825218144367,PROVAVEL
0.5776576491728649,0,0,0,0,0.6262019760882166,0.3928774848903957,0,0,0,0.6055689603699992,0,0,0,0,0,0.6785247813125838,0,0.3658713372758481,0,0,0.4445295091057513,0,0.8513239752341559,0.9470287171828076,0.9399058101648491,0,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,9.386657,19.81059761397362,0.4738199817545645,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0,0.5666234348219533,0.6232560327746626,0,0,0.6047959402892891,0.5207378187676579,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0,0,0,0,0.3658713372758481,0,0.3722162412963226,0,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,13.172876,19.81059761397362,0.6649408693611731,PROVAVEL
0,0.6065432288042463,0,0,0.6232560327746626,0,0,0,0,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0.4250974866145632,0,0.6785247813125838,0,0.3658713372758481,0,0,0,0.8179595519886032,0,0.9470287171828076,0,0,0,0,0,0,0,0,6.77262,19.81059761397362,0.34186853581957866,IMPROVAVEL
0.5776576491728649,0,0.5826847429340452,0,0.6232560327746626,0,0.3928774848903957,0,0,0,0,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0,0,0.3658713372758481,0,0,0.4445295091057513,0,0,0.9470287171828076,0,0,0.24425184511251516,0.37063356024344496,0,0,0,0,7.414888,19.81059761397362,0.3742889611149251,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0,0,0,0.6262019760882166,0,0.6047959402892891,0,0,0,0.6196116507374831,0.636489791900796,0,0.4250974866145632,0.6267862552529242,0,0,0.3658713372758481,0.3925518252623262,0,0.4445295091057513,0.8179595519886032,0,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0,0,0.9613568109082448,10.701071,19.81059761397362,0.5401690150150688,PROVAVEL
0.5776576491728649,0,0,0.5666234348219533,0,0.6262019760882166,0.3928774848903957,0.6047959402892891,0.5207378187676579,0.5081680890358242,0.6055689603699992,0,0,0.5581111981232817,0.4250974866145632,0.6267862552529242,0,0,0,0.3925518252623262,0,0.4445295091057513,0,0.8513239752341559,0,0,0.9647748945420278,0,0.37063356024344496,0,0.6619351998980493,0,0,9.698376,19.81059761397362,0.48955494372159397,IMPROVAVEL
0.5776576491728649,0.6065432288042463,0.5826847429340452,0,0,0,0,0.6047959402892891,0.5207378187676579,0,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0,0,0,0.3925518252623262,0.3722162412963226,0,0.8179595519886032,0,0,0.9399058101648491,0.9647748945420278,0,0,0.4760499809731106,0,0,0.9613568109082448,10.669289,19.81059761397362,0.5385647221704357,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0,0.6262019760882166,0.3928774848903957,0,0,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0,0.6785247813125838,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0,0.8179595519886032,0.8513239752341559,0.9470287171828076,0.9399058101648491,0.9647748945420278,0,0,0.4760499809731106,0,0,0.9613568109082448,12.691333,19.81059761397362,0.6406335259188765,PROVAVEL
0,0,0,0.5666234348219533,0,0,0.3928774848903957,0,0.5207378187676579,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0,0,0.6785247813125838,0.3355989406837716,0,0.3925518252623262,0,0,0.8179595519886032,0.8513239752341559,0,0.9399058101648491,0.9647748945420278,0.24425184511251516,0.37063356024344496,0.4760499809731106,0.6619351998980493,0,0.9613568109082448,11.544946,19.81059761397362,0.5827661651083482,PROVAVEL
0,0.6065432288042463,0,0,0.6232560327746626,0.6262019760882166,0,0,0,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0,0,0.6785247813125838,0,0.3658713372758481,0,0.3722162412963226,0.4445295091057513,0.8179595519886032,0.8513239752341559,0.9470287171828076,0.9399058101648491,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0,0,0.9613568109082448,12.339578,19.81059761397362,0.622877625422877,PROVAVEL
0.5776576491728649,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0.6196116507374831,0.636489791900796,0.5581111981232817,0.4250974866145632,0,0.6785247813125838,0,0,0,0.3722162412963226,0,0.8179595519886032,0,0.9470287171828076,0,0.9647748945420278,0,0,0.4760499809731106,0,0.9048728922110071,0.9613568109082448,13.44993,19.81059761397362,0.6789260103144463,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0,0.4250974866145632,0,0.6785247813125838,0,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0,0.9647748945420278,0.24425184511251516,0,0.4760499809731106,0.6619351998980493,0.9048728922110071,0.9613568109082448,13.437817,19.81059761397362,0.6783145699007833,PROVAVEL
0,0,0.5826847429340452,0.5666234348219533,0,0.6262019760882166,0,0,0,0.5081680890358242,0.6055689603699992,0,0.636489791900796,0.5581111981232817,0.4250974866145632,0.6267862552529242,0,0.3355989406837716,0.3658713372758481,0.3925518252623262,0.3722162412963226,0,0,0,0.9470287171828076,0.9399058101648491,0.9647748945420278,0,0.37063356024344496,0.4760499809731106,0.6619351998980493,0,0,10.962299,19.81059761397362,0.5533552906181701,PROVAVEL
0,0.6065432288042463,0.5826847429340452,0.5666234348219533,0.6232560327746626,0.6262019760882166,0.3928774848903957,0.6047959402892891,0,0,0.6055689603699992,0.6196116507374831,0.636489791900796,0,0,0.6267862552529242,0.6785247813125838,0,0,0.3925518252623262,0.3722162412963226,0.4445295091057513,0.8179595519886032,0,0.9470287171828076,0.9399058101648491,0,0,0,0.4760499809731106,0,0.9048728922110071,0,12.46508,19.81059761397362,0.6292127195197595,PROVAVEL
